content_id,content_type,is_indie
C026460,song,False
C002075,song,False
C020435,album,False
C006619,song,False
C030593,podcast_episode,False
C002910,song,False
C002598,podcast_episode,False
C013985,podcast_episode,False
C019306,song,False
C027564,podcast_episode,False
C013329,song,True
C024693,podcast_episode,False
C006500,song,False
C026442,podcast_episode,True
C023185,song,True
C027573,album,False
C010591,song,True
C029322,song,False
C031076,song,False
C028923,podcast_episode,False
C021092,podcast_episode,False
C033527,podcast_episode,True
C026866,song,False
C012370,album,False
C014175,song,False
C002515,song,True
C018088,album,False
C008660,song,False
C006586,song,False
C002533,podcast_episode,False
C012431,song,False
C024349,song,False
C022707,song,True
C024816,song,False
C002610,song,True
C019529,song,True
C018867,album,False
C019387,song,True
C030220,song,True
C016862,song,True
C005985,album,True
C006827,podcast_episode,False
C000257,podcast_episode,False
C029215,song,True
C025620,audiobook,False
C012743,podcast_episode,False
C005207,album,False
C005122,album,False
C009559,album,True
C012966,podcast_episode,True
C015887,podcast_episode,False
C017938,podcast_episode,False
C005332,audiobook,False
C010075,song,False
C019260,song,False
C024970,album,False
C021248,album,True
C024531,podcast_episode,False
C002726,album,True
C019236,song,False
C021079,song,False
C022686,song,False
C006139,song,True
C014794,podcast_episode,True
C010456,song,True
C001772,song,False
C016086,song,False
C017711,album,False
C016319,song,False
C001480,song,False
C003064,song,False
C015883,song,False
C000068,podcast_episode,True
C019737,song,True
C005692,song,False
C025322,album,False
C029228,song,True
C011026,song,False
C011065,song,False
C017404,podcast_episode,False
C001411,album,True
C019412,podcast_episode,True
C014367,song,False
C009481,song,False
C002307,song,False
C006829,podcast_episode,False
C032382,song,False
C031494,song,False
C000122,podcast_episode,False
C000945,podcast_episode,False
C004897,song,False
C009078,podcast_episode,True
C023960,song,True
C004368,podcast_episode,False
C002644,album,True
C020742,podcast_episode,False
C030251,album,False
C018623,album,True
C000707,song,False
C029811,song,True
C004389,song,False
C032594,song,False
C014232,podcast_episode,True
C028092,podcast_episode,False
C007062,podcast_episode,True
C001823,podcast_episode,False
C011306,song,False
C023836,podcast_episode,False
C014292,podcast_episode,True
C024515,song,False
C025356,song,False
C028570,song,True
C006650,audiobook,True
C032471,song,True
C025008,song,False
C000232,podcast_episode,False
C029094,song,True
C016252,album,False
C001811,podcast_episode,True
C003803,album,False
C033428,song,True
C019917,song,True
C005211,audiobook,False
C028043,song,True
C018210,album,True
C018181,song,False
C000215,podcast_episode,False
C001168,podcast_episode,False
C015642,podcast_episode,False
C009694,podcast_episode,False
C013654,podcast_episode,False
C007795,song,False
C018541,song,False
C017316,podcast_episode,False
C004103,song,False
C004951,album,False
C006610,song,False
C010530,song,False
C025898,podcast_episode,False
C016546,song,False
C030331,song,True
C024133,song,False
C014062,album,False
C013696,audiobook,False
C009045,song,False
C028393,podcast_episode,False
C011812,song,False
C019088,song,True
C008638,podcast_episode,False
C007419,song,False
C031317,song,False
C008386,podcast_episode,True
C031584,album,True
C028519,song,False
C008042,podcast_episode,True
C027593,song,True
C021624,podcast_episode,False
C009373,podcast_episode,False
C027394,song,True
C032636,song,False
C003636,song,True
C015491,audiobook,False
C032601,song,False
C006517,song,False
C008055,song,True
C029040,song,False
C028608,song,True
C010767,podcast_episode,False
C023336,song,True
C022114,podcast_episode,False
C020661,song,False
C013490,podcast_episode,False
C008068,album,False
C009202,podcast_episode,False
C025983,song,False
C024771,podcast_episode,True
C020980,podcast_episode,False
C010059,song,False
C014355,song,False
C015165,podcast_episode,False
C032159,podcast_episode,False
C016534,podcast_episode,False
C010405,song,False
C008341,podcast_episode,False
C000532,song,False
C033362,podcast_episode,False
C025219,song,True
C015726,podcast_episode,False
C025503,song,True
C009871,podcast_episode,False
C009267,song,True
C025565,podcast_episode,False
C014002,song,False
C008098,song,True
C005469,podcast_episode,True
C031196,podcast_episode,False
C030092,song,True
C013436,podcast_episode,False
C021962,song,False
C016599,song,False
C027425,album,False
C026214,song,False
C000987,song,False
C003487,song,True
C027263,album,True
C006559,podcast_episode,False
C013691,song,True
C020139,album,False
C029066,podcast_episode,False
C032468,song,False
C031952,song,False
C029730,podcast_episode,True
C010360,song,False
C032353,song,False
C018903,song,False
C031395,podcast_episode,True
C004303,podcast_episode,False
C004578,song,False
C015580,podcast_episode,False
C023817,song,True
C007645,podcast_episode,True
C025619,song,False
C012891,podcast_episode,False
C007544,podcast_episode,True
C017771,podcast_episode,False
C031562,podcast_episode,False
C033673,song,False
C000091,song,True
C029318,album,False
C024902,podcast_episode,False
C033419,podcast_episode,False
C009239,song,True
C020791,album,True
C011606,podcast_episode,False
C013056,song,False
C021156,podcast_episode,False
C031136,album,False
C002751,podcast_episode,False
C030011,song,False
C024776,song,True
C022636,podcast_episode,False
C024893,podcast_episode,False
C020249,song,False
C031558,song,False
C006127,song,True
C019141,song,False
C023848,podcast_episode,False
C021419,song,False
C016642,song,True
C021824,song,False
C010512,song,False
C020505,song,False
C016645,song,False
C033135,album,False
C027285,song,False
C002547,album,False
C016751,song,False
C016747,song,False
C015815,song,False
C025481,song,True
C005477,song,False
C001130,song,False
C030949,podcast_episode,False
C028836,song,False
C009615,song,True
C027049,podcast_episode,True
C010867,song,False
C026401,podcast_episode,True
C014504,song,False
C010735,audiobook,False
C013186,podcast_episode,False
C014929,song,False
C028049,album,False
C031113,song,False
C027299,podcast_episode,False
C009122,song,True
C008482,song,False
C011937,song,False
C016493,song,True
C001853,song,False
C029916,song,False
C005250,podcast_episode,False
C010235,podcast_episode,False
C019418,audiobook,False
C001081,podcast_episode,False
C031352,song,False
C016127,song,False
C024533,song,False
C005930,song,False
C011562,song,True
C017778,song,False
C014423,podcast_episode,False
C015779,podcast_episode,False
C002030,album,True
C019558,song,True
C006343,song,False
C007951,song,False
C027884,song,True
C007955,song,False
C032405,album,False
C023330,song,False
C001533,audiobook,True
C004620,song,False
C029219,song,False
C014078,podcast_episode,True
C012403,album,False
C012627,podcast_episode,False
C015732,song,False
C004678,song,True
C023933,song,False
C011772,song,False
C025190,podcast_episode,False
C025735,podcast_episode,False
C007300,podcast_episode,True
C028385,song,False
C022950,song,False
C026981,podcast_episode,False
C026957,song,False
C027231,song,False
C029565,song,True
C006556,podcast_episode,False
C002328,song,True
C025024,song,True
C004699,audiobook,True
C014267,podcast_episode,False
C012268,podcast_episode,True
C008730,song,False
C003554,song,False
C018063,podcast_episode,False
C003094,song,False
C028922,audiobook,False
C013112,podcast_episode,True
C018241,song,True
C025391,song,True
C000549,song,True
C025483,song,True
C008587,audiobook,False
C008531,podcast_episode,False
C029979,podcast_episode,False
C017438,song,True
C027851,song,True
C012671,song,True
C028207,podcast_episode,True
C021968,song,True
C010886,album,True
C018318,song,False
C033736,album,False
C015271,song,False
C011878,song,False
C022980,podcast_episode,False
C032989,audiobook,True
C008070,audiobook,False
C006246,audiobook,True
C016417,song,True
C027864,song,True
C033665,podcast_episode,False
C021873,song,False
C026644,song,False
C033344,song,False
C032705,song,False
C015220,podcast_episode,False
C020632,podcast_episode,False
C009086,podcast_episode,False
C016687,audiobook,False
C007588,song,False
C007412,song,True
C021739,song,False
C012369,song,False
C014906,song,True
C019609,podcast_episode,False
C031983,song,False
C005148,song,False
C003603,podcast_episode,False
C001498,song,True
C033708,song,False
C003665,song,False
C015638,podcast_episode,False
C012532,song,False
C028764,song,False
C015314,song,False
C003651,song,False
C012727,song,False
C031653,audiobook,False
C019078,song,False
C031311,podcast_episode,False
C023285,song,False
C008533,song,True
C030383,song,False
C004610,podcast_episode,False
C030059,podcast_episode,False
C019514,song,False
C010770,song,False
C024724,song,False
C005441,song,False
C017616,audiobook,True
C026377,song,False
C028501,podcast_episode,True
C023156,song,True
C008201,song,True
C017066,song,True
C003968,song,False
C013912,song,True
C005429,song,True
C017580,song,False
C001825,song,False
C004917,podcast_episode,True
C032997,podcast_episode,False
C021899,song,False
C010968,song,False
C005107,song,True
C019080,song,False
C016198,song,False
C029444,podcast_episode,False
C011740,song,False
C002941,song,True
C012466,song,True
C002952,song,False
C003879,song,False
C003696,podcast_episode,False
C025494,album,True
C013999,podcast_episode,True
C019621,podcast_episode,False
C029683,song,True
C009705,song,True
C029992,album,False
C032870,song,True
C017516,song,True
C005972,podcast_episode,True
C018528,album,False
C005869,song,False
C031572,podcast_episode,True
C029389,song,True
C001187,song,False
C028480,song,False
C020533,album,False
C008141,podcast_episode,False
C009890,song,True
C001619,song,False
C004347,podcast_episode,True
C020782,song,True
C009669,podcast_episode,False
C015512,song,False
C002107,podcast_episode,False
C027345,song,True
C010286,song,False
C004259,podcast_episode,False
C018841,album,False
C001079,song,False
C018233,song,False
C004808,song,False
C023689,song,True
C017219,album,False
C008375,album,True
C026277,song,False
C029981,song,True
C017835,song,False
C032340,song,True
C024134,podcast_episode,False
C002703,album,False
C031521,song,True
C033427,song,True
C015377,podcast_episode,False
C002279,podcast_episode,True
C017949,song,False
C028714,audiobook,False
C013756,podcast_episode,False
C012631,song,False
C004870,song,False
C009167,podcast_episode,False
C010077,song,True
C001241,song,True
C008054,song,True
C013484,album,False
C024657,podcast_episode,False
C010727,song,False
C021736,podcast_episode,False
C018390,song,False
C009912,song,False
C023032,song,True
C023522,song,True
C026738,podcast_episode,False
C005159,song,True
C031960,podcast_episode,False
C006032,song,False
C018066,song,False
C022258,podcast_episode,False
C019373,podcast_episode,True
C010914,album,True
C008556,audiobook,True
C022993,song,False
C018605,song,False
C002344,podcast_episode,False
C014745,song,True
C000236,song,True
C015084,podcast_episode,False
C020315,song,True
C003684,podcast_episode,False
C013074,song,False
C024890,album,False
C014912,song,False
C008447,song,False
C024432,podcast_episode,False
C018587,song,True
C018151,podcast_episode,True
C025399,song,True
C009438,song,False
C007508,podcast_episode,False
C026638,song,False
C009476,song,False
C013130,song,False
C021282,song,False
C033216,song,False
C017964,song,False
C021620,song,False
C000077,song,True
C018129,album,True
C025041,song,False
C020302,song,False
C009928,song,False
C002996,song,False
C032824,audiobook,False
C009268,podcast_episode,False
C031493,audiobook,False
C020367,song,False
C022783,podcast_episode,False
C017334,song,False
C026428,song,False
C032791,podcast_episode,False
C023487,podcast_episode,False
C012335,song,True
C018412,podcast_episode,True
C004008,song,False
C033752,song,False
C008658,podcast_episode,False
C011102,song,False
C018178,song,False
C031974,song,True
C027846,song,False
C000791,song,False
C028743,song,False
C020335,podcast_episode,False
C019911,song,True
C004692,song,True
C030695,song,False
C002314,podcast_episode,True
C013705,song,False
C008594,podcast_episode,True
C007718,song,False
C006226,podcast_episode,False
C027986,podcast_episode,False
C019687,song,True
C025649,song,True
C030514,album,True
C007409,album,False
C007098,song,False
C032664,podcast_episode,False
C006995,podcast_episode,False
C027924,song,False
C015548,album,False
C019041,song,False
C001730,song,False
C023964,song,False
C031440,podcast_episode,False
C025964,song,False
C017215,song,False
C033788,song,False
C009953,song,False
C016820,song,False
C004295,song,False
C024639,song,True
C016900,song,False
C002634,podcast_episode,False
